project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_issues,species_individual_name,transcriber,confidence,abundance,min0_voc,min0_start,min0_freq_range,min0_tag_duration,min1_voc,min1_start,min1_freq_range,min1_tag_duration,min2_voc,min2_start,min2_freq_range,min2_tag_duration,daily_weather_station_nm,task_status,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,task_comment,species_comment,original_file_name,tagged_in_wildtrax
Edge Communities,BU,H-RS-22-45,2021-06-21,22:00:00,Active,56.310260,-116.715096,,LISP,Melospiza lincolnii,Lincoln's Sparrow,AVES,3m 1SPR,None,None,None,Light,None,3,Kelsey Bell,Confident,1,Song,37.6,1.68kHz to 7.19kHz,2.44,,,,,,,,,PEACE RIVER A,Transcribed,570.90m,46km,7.80,28.20,18.00,0.00,0.00,0.00,,PEACE RIVER A,570.90m,46km,20.00,9.00,49,,28,16,24,93.68,,,NA,,,,,H-RS-22-45_20210621_220000.wav,t
Edge Communities,BU,H-RS-22-45,2021-06-21,22:00:00,Active,56.310260,-116.715096,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,Light,None,1,Kelsey Bell,Confident,1,Song,41.1,2.57kHz to 8.03kHz,2.39,,,,,,,,,PEACE RIVER A,Transcribed,570.90m,46km,7.80,28.20,18.00,0.00,0.00,0.00,,PEACE RIVER A,570.90m,46km,20.00,9.00,49,,28,16,24,93.68,,,NA,,,,,H-RS-22-45_20210621_220000.wav,t
Edge Communities,BU,H-RS-22-45,2021-06-21,22:00:00,Active,56.310260,-116.715096,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,Light,None,2,Kelsey Bell,Confident,1,Song,42.6,2.66kHz to 4.48kHz,3.38,,,,,,,,,PEACE RIVER A,Transcribed,570.90m,46km,7.80,28.20,18.00,0.00,0.00,0.00,,PEACE RIVER A,570.90m,46km,20.00,9.00,49,,28,16,24,93.68,,,NA,,,,,H-RS-22-45_20210621_220000.wav,t
Edge Communities,BU,P-P10-30-51,2021-06-21,22:00:00,Active,58.404770,-119.417911,,UNPA, ,Unidentified Passerine,AVES,3m 1SPR,None,Light,Light,None,None,1,Scott Wilson,Unknown far,1,Song,50.4,2.19kHz to 5.79kHz,3.34,,,,,,,,,No daily weather within 165km,Transcribed,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,P-P10-30-51_20210621_220000.wav,t
Edge Communities,BU,H-RS-22-45,2021-06-21,22:00:00,Active,56.310260,-116.715096,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,Light,None,3,Kelsey Bell,Confident,1,Song,50.7,3.04kHz to 4.81kHz,3.74,,,,,,,,,PEACE RIVER A,Transcribed,570.90m,46km,7.80,28.20,18.00,0.00,0.00,0.00,,PEACE RIVER A,570.90m,46km,20.00,9.00,49,,28,16,24,93.68,,,NA,,,,,H-RS-22-45_20210621_220000.wav,t
Edge Communities,BU,P-P10-30-51,2021-06-21,22:00:00,Active,58.404770,-119.417911,,YRWA,Setophaga coronata,Yellow-rumped Warbler,AVES,3m 1SPR,None,Light,Light,None,None,1,Scott Wilson,Confident,1,Song,54.3,2.43kHz to 5.79kHz,1.29,,,,,,,,,No daily weather within 165km,Transcribed,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,P-P10-30-51_20210621_220000.wav,t
Edge Communities,BU,P-P10-30-51,2021-06-21,22:00:00,Active,58.404770,-119.417911,,UNKN, ,Unidentified signal,UNKNOWN,3m 1SPR,None,Light,Light,None,None,1,Scott Wilson,Unknown far,1,,,,,Call,8.8,1.82kHz to 4.62kHz,5.18,,,,,No daily weather within 165km,Transcribed,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,WETA? ,P-P10-30-51_20210621_220000.wav,t
Edge Communities,BU,H-RS-22-45,2021-06-21,22:00:00,Active,56.310260,-116.715096,,CCSP,Spizella pallida,Clay-colored Sparrow,AVES,3m 1SPR,None,None,None,Light,None,1,Kelsey Bell,Confident,1,,,,,Song,14.1,3.69kHz to 5.42kHz,2.01,,,,,PEACE RIVER A,Transcribed,570.90m,46km,7.80,28.20,18.00,0.00,0.00,0.00,,PEACE RIVER A,570.90m,46km,20.00,9.00,49,,28,16,24,93.68,,,NA,,,,,H-RS-22-45_20210621_220000.wav,t
Edge Communities,BU,H-RS-22-45,2021-06-21,22:00:00,Active,56.310260,-116.715096,,CCSP,Spizella pallida,Clay-colored Sparrow,AVES,3m 1SPR,None,None,None,Light,None,2,Kelsey Bell,Confident,1,,,,,Song,19.0,3.13kHz to 6.30kHz,3.58,,,,,PEACE RIVER A,Transcribed,570.90m,46km,7.80,28.20,18.00,0.00,0.00,0.00,,PEACE RIVER A,570.90m,46km,20.00,9.00,49,,28,16,24,93.68,,,NA,,,,,H-RS-22-45_20210621_220000.wav,t
Edge Communities,BU,H-RS-22-45,2021-06-21,22:00:00,Active,56.310260,-116.715096,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,Light,None,4,Kelsey Bell,Confident,1,,,,,Song,24.7,3.55kHz to 6.54kHz,5.36,,,,,PEACE RIVER A,Transcribed,570.90m,46km,7.80,28.20,18.00,0.00,0.00,0.00,,PEACE RIVER A,570.90m,46km,20.00,9.00,49,,28,16,24,93.68,,,NA,,,,,H-RS-22-45_20210621_220000.wav,t
Edge Communities,BU,H-RS-22-45,2021-06-21,22:00:00,Active,56.310260,-116.715096,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,Light,None,2,Kelsey Bell,Confident,1,,,,,Song,39.4,2.52kHz to 8.50kHz,2.18,,,,,PEACE RIVER A,Transcribed,570.90m,46km,7.80,28.20,18.00,0.00,0.00,0.00,,PEACE RIVER A,570.90m,46km,20.00,9.00,49,,28,16,24,93.68,,,NA,,,,,H-RS-22-45_20210621_220000.wav,t
Edge Communities,BU,H-P10-3-29,2021-06-21,22:00:00,Active,49.995440,-114.494259,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,Light,Light,Heavy,Moderate,Both Sides Extra Static,2,Gill Holmes,Confident,1,,,,,Song,52.2,0.75kHz to 5.70kHz,1.29,,,,,SPARWOOD A,Transcribed,1158.20m,33km,4.50,26.30,15.40,,,,,SPARWOOD A,1158.20m,33km,13.80,10.10,78,,1,7,,88.20,,,NA,,,,,H-P10-3-29_20210621_220000.wav,t
Edge Communities,BU,H-RS-22-45,2021-06-21,22:00:00,Active,56.310260,-116.715096,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,None,None,Light,None,2,Kelsey Bell,Confident,1,,,,,Song,58.3,2.99kHz to 6.12kHz,3.44,,,,,PEACE RIVER A,Transcribed,570.90m,46km,7.80,28.20,18.00,0.00,0.00,0.00,,PEACE RIVER A,570.90m,46km,20.00,9.00,49,,28,16,24,93.68,,,NA,,,,,H-RS-22-45_20210621_220000.wav,t
Edge Communities,BU,H-RS-22-45,2021-06-21,22:00:00,Active,56.310260,-116.715096,,NOFL,Colaptes auratus,Northern Flicker,AVES,3m 1SPR,None,None,None,Light,None,1,Kelsey Bell,Confident,1,,,,,,,,,Call,29.8,0.56kHz to 9.95kHz,0.71,PEACE RIVER A,Transcribed,570.90m,46km,7.80,28.20,18.00,0.00,0.00,0.00,,PEACE RIVER A,570.90m,46km,20.00,9.00,49,,28,16,24,93.68,,,NA,,,,,H-RS-22-45_20210621_220000.wav,t
Edge Communities,BU,P-P10-30-51,2021-06-21,22:00:00,Active,58.404770,-119.417911,,OVEN,Seiurus aurocapilla,Ovenbird,AVES,3m 1SPR,None,Light,Light,None,None,1,Scott Wilson,Confident,1,,,,,,,,,Song,43.5,2.85kHz to 8.50kHz,2.60,No daily weather within 165km,Transcribed,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,,,,P-P10-30-51_20210621_220000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,YHBL,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,0.0,0.79kHz to 5.18kHz,0.98,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,AMCO,Fulica americana,American Coot,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,2,Call,1.2,0.09kHz to 4.72kHz,5.41,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,BLTE,Chlidonias niger,Black Tern,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Call,1.7,0.93kHz to 8.40kHz,0.61,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,RWBL,Agelaius phoeniceus,Red-winged Blackbird,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,3.2,1.63kHz to 3.88kHz,0.94,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,SWSP,Melospiza georgiana,Swamp Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,3.5,2.75kHz to 8.22kHz,2.28,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,F-P125-16-70,2021-06-21,22:20:00,Active,54.688410,-110.521872,,UNKN, ,Unidentified signal,UNKNOWN,3m 1SPR,None,None,None,Heavy,None,1,Kelsey Bell,Unknown far,1,Non-vocal,5.5,0.19kHz to 3.50kHz,1.64,,,,,,,,,COLD LAKE A,Transcribed,541.00m,34km,5.70,26.50,16.10,0.00,0.00,0.00,,COLD LAKE A,541.00m,34km,19.40,10.60,57,,20,9,24,94.16,,,Mostly Cloudy,,,,"might be industrial related, seems to happen consistently every 15 seconds.",F-P125-16-70_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,YHBL,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,AVES,3m 1SPR,None,None,None,None,None,2,Kelsey Bell,Confident,1,Call,6.6,0.89kHz to 5.79kHz,0.73,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,NESP,Ammospiza nelsoni,Nelson's Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,7.7,3.36kHz to 6.91kHz,1.23,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,AMCO,Fulica americana,American Coot,AVES,3m 1SPR,None,None,None,None,None,2,Kelsey Bell,Confident,1,Call,8.5,0.37kHz to 7.05kHz,4.54,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,RWBL,Agelaius phoeniceus,Red-winged Blackbird,AVES,3m 1SPR,None,None,None,None,None,2,Kelsey Bell,Confident,1,Call,10.0,3.36kHz to 5.56kHz,0.70,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,YHBL,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,AVES,3m 1SPR,None,None,None,None,None,6,Kelsey Bell,Confident,1,Song,20.7,0.23kHz to 2.85kHz,1.11,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,YHBL,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,AVES,3m 1SPR,None,None,None,None,None,4,Kelsey Bell,Confident,1,Song,24.7,0.47kHz to 6.86kHz,1.50,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,RWBL,Agelaius phoeniceus,Red-winged Blackbird,AVES,3m 1SPR,None,None,None,None,None,3,Kelsey Bell,Confident,1,Song,26.3,2.01kHz to 4.25kHz,1.14,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,YHBL,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,AVES,3m 1SPR,None,None,None,None,None,5,Kelsey Bell,Confident,1,Song,27.3,0.65kHz to 10.27kHz,1.75,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,28.8,3.92kHz to 6.26kHz,2.60,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,LCSP,Ammospiza leconteii,Le Conte's Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,31.1,5.60kHz to 10.32kHz,1.04,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,RWBL,Agelaius phoeniceus,Red-winged Blackbird,AVES,3m 1SPR,None,None,None,None,None,4,Kelsey Bell,Confident,1,Song,31.6,0.75kHz to 6.91kHz,1.63,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,SORA,Porzana carolina,Sora,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,33.8,1.26kHz to 9.25kHz,1.63,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,SORA,Porzana carolina,Sora,AVES,3m 1SPR,None,None,None,None,None,2,Kelsey Bell,Confident,1,Song,35.0,0.79kHz to 4.72kHz,2.06,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,LCSP,Ammospiza leconteii,Le Conte's Sparrow,AVES,3m 1SPR,None,None,None,None,None,2,Kelsey Bell,Confident,1,Song,36.3,6.16kHz to 9.81kHz,1.05,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,LCSP,Ammospiza leconteii,Le Conte's Sparrow,AVES,3m 1SPR,None,None,None,None,None,3,Kelsey Bell,Confident,1,Song,38.4,5.70kHz to 10.18kHz,1.13,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,RWBL,Agelaius phoeniceus,Red-winged Blackbird,AVES,3m 1SPR,None,None,None,None,None,5,Kelsey Bell,Confident,1,Song,42.4,1.31kHz to 5.32kHz,1.04,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,CCSP,Spizella pallida,Clay-colored Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,Song,46.9,3.83kHz to 6.44kHz,2.40,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,YHBL,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,AVES,3m 1SPR,None,None,None,None,None,7,Kelsey Bell,Confident,1,Song,56.4,1.31kHz to 5.23kHz,1.06,,,,,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,YHBL,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,AVES,3m 1SPR,None,None,None,None,None,8,Kelsey Bell,Confident,1,,,,,Song,2.1,1.35kHz to 7.05kHz,2.21,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,RWBL,Agelaius phoeniceus,Red-winged Blackbird,AVES,3m 1SPR,None,None,None,None,None,6,Kelsey Bell,Confident,1,,,,,Song,4.0,1.73kHz to 3.64kHz,0.91,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,PBGR,Podilymbus podiceps,Pied-billed Grebe,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,,,,,Song,13.9,0.23kHz to 1.35kHz,8.74,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,UNTR,,Unidentified Trill,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,To Be Checked,1,,,,,Call,22.5,4.58kHz to 8.64kHz,1.26,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals","sounds more like a RESQ, but short and seems to have a very emphatic note at the end",S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,AMBI,Botaurus lentiginosus,American Bittern,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,,,,,Song,36.4,0.09kHz to 0.61kHz,2.91,,,,,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
Edge Communities,BU,F-P125-16-70,2021-06-21,22:20:00,Active,54.688410,-110.521872,,CONI,Chordeiles minor,Common Nighthawk,AVES,3m 1SPR,None,None,None,Heavy,None,1,Kelsey Bell,Confident,1,,,,,Call,40.1,2.85kHz to 5.28kHz,0.40,,,,,COLD LAKE A,Transcribed,541.00m,34km,5.70,26.50,16.10,0.00,0.00,0.00,,COLD LAKE A,541.00m,34km,19.40,10.60,57,,20,9,24,94.16,,,Mostly Cloudy,,,,,F-P125-16-70_0+1_20210621$222000.wav,t
Edge Communities,BU,S-P15-16-67,2021-06-21,22:20:00,Active,54.628020,-110.736664,,RNGR,Podiceps grisegena,Red-necked Grebe,AVES,3m 1SPR,None,None,None,None,None,1,Kelsey Bell,Confident,1,,,,,,,,,Song,0.3,0.42kHz to 2.94kHz,4.29,DUPRE AGCM,Transcribed,556.00m,30km,4.40,25.80,15.10,,,0.00,,DUPRE AGCM,556.00m,30km,16.90,12.40,75,0.00,,,,,,,NA,,,"a lot of blackbirds. Tried for a conservative estimate. Used different song patterns, amplitudes and frequency to try and determine individuals",,S-P15-16-67_0+1_20210621$222000.wav,t
